Timestamp,ph,Temp,Cond,DO,Turbidity
2025-03-12 23:45:57,7.128,26.814,233.067,6.521,0.844
2025-03-12 23:46:56,7.129,26.811,233.06,6.523,0.86
2025-03-12 23:47:57,7.128,26.806,233.022,6.521,0.895
2025-03-12 23:48:57,7.128,26.802,232.983,6.52,0.863
2025-03-12 23:49:56,7.128,26.798,232.978,6.522,0.897
2025-03-12 23:50:57,7.129,26.794,232.958,6.52,0.91
2025-03-12 23:51:57,7.128,26.965,233.758,6.566,0.845
2025-03-12 23:52:57,7.128,26.963,233.754,6.565,0.873
2025-03-12 23:53:57,7.128,26.961,233.743,6.563,0.857
2025-03-12 23:54:57,7.128,26.96,233.749,6.564,0.852
2025-03-12 23:55:57,7.128,26.958,233.732,6.563,0.846
2025-03-12 23:56:57,7.128,26.956,233.729,6.563,0.868
2025-03-12 23:57:57,7.128,26.954,233.721,6.563,0.875
2025-03-12 23:58:57,7.128,26.952,233.702,6.561,0.867
2025-03-12 23:59:57,7.128,26.95,233.711,6.56,0.855
2025-03-13 00:00:57,7.128,26.75,232.735,6.519,0.896
2025-03-13 00:01:57,7.128,26.746,232.718,6.52,0.86
2025-03-13 00:02:57,7.128,26.741,232.697,6.52,0.881
2025-03-13 00:03:57,7.128,26.736,232.667,6.519,0.907
2025-03-13 00:04:57,7.128,26.731,232.655,6.518,0.91
2025-03-13 00:05:57,7.128,26.726,232.63,6.517,0.886
2025-03-13 00:06:57,7.128,26.721,232.592,6.518,0.884
2025-03-13 00:07:57,7.128,26.716,232.58,6.519,0.844
2025-03-13 00:08:57,7.128,26.712,232.552,6.519,0.884
2025-03-13 00:09:57,7.128,26.707,232.528,6.518,0.85
2025-03-13 00:10:57,7.128,26.703,232.518,6.518,0.855
2025-03-13 00:11:57,7.127,26.697,232.486,6.516,0.88
2025-03-13 00:12:57,7.127,26.692,232.451,6.517,0.906
2025-03-13 00:13:57,7.127,26.687,232.44,6.517,0.88
2025-03-13 00:14:57,7.127,26.682,232.412,6.515,0.878
2025-03-13 00:15:57,7.127,26.678,232.386,6.516,0.878
2025-03-13 00:16:57,7.127,26.671,232.376,6.515,0.862
2025-03-13 00:17:57,7.127,26.667,232.348,6.514,0.89
2025-03-13 00:18:57,7.127,26.661,232.312,6.512,0.897
2025-03-13 00:19:57,7.127,26.656,232.288,6.512,0.878
2025-03-13 00:20:57,7.127,26.652,232.28,6.511,0.89
2025-03-13 00:21:57,7.127,26.646,232.25,6.511,0.852
2025-03-13 00:22:57,7.127,26.641,232.213,6.509,0.879
2025-03-13 00:23:57,7.127,26.636,232.196,6.508,0.876
2025-03-13 00:24:57,7.127,26.63,232.166,6.508,0.878
2025-03-13 00:25:57,7.126,26.625,232.137,6.507,0.889
2025-03-13 00:26:57,7.126,26.619,232.109,6.505,0.85
2025-03-13 00:27:57,7.126,26.615,232.095,6.504,0.895
2025-03-13 00:28:57,7.126,26.61,232.08,6.502,0.899
2025-03-13 00:29:57,7.126,26.604,232.055,6.502,0.854
2025-03-13 00:30:57,7.126,26.598,232.023,6.501,0.887
2025-03-13 00:31:57,7.126,26.592,231.991,6.498,0.892
2025-03-13 00:32:57,7.126,26.587,231.975,6.5,0.862
2025-03-13 00:33:57,7.126,26.581,231.934,6.499,0.893
2025-03-13 00:34:57,7.126,26.576,231.913,6.497,0.875
2025-03-13 00:35:57,7.126,26.57,231.895,6.497,0.876
2025-03-13 00:36:57,7.125,26.564,231.858,6.497,0.853
2025-03-13 00:37:57,7.125,26.558,231.844,6.495,0.908
2025-03-13 00:38:57,7.125,26.553,231.813,6.495,0.884
2025-03-13 00:39:57,7.125,26.548,231.791,6.494,0.874
2025-03-13 00:40:57,7.125,26.541,231.769,6.495,0.901
2025-03-13 00:41:57,7.125,26.536,231.761,6.491,0.86
2025-03-13 00:42:57,7.125,26.53,231.737,6.491,0.891
2025-03-13 00:43:57,7.125,26.524,231.719,6.491,0.864
2025-03-13 00:44:57,7.125,26.519,231.697,6.491,0.882
2025-03-13 00:45:57,7.125,26.512,231.677,6.491,0.877
2025-03-13 00:46:57,7.125,26.506,231.66,6.491,0.897
2025-03-13 00:47:57,7.125,26.5,231.635,6.491,0.909
2025-03-13 00:48:57,7.125,26.494,231.622,6.491,0.848
2025-03-13 00:49:57,7.125,26.488,231.619,6.489,0.894
2025-03-13 00:50:57,7.125,26.483,231.609,6.49,0.886
2025-03-13 00:51:57,7.129,26.79,232.946,6.518,0.873
2025-03-13 00:52:56,7.128,26.786,232.935,6.52,0.853
2025-03-13 00:53:57,7.128,26.782,232.901,6.52,0.836
2025-03-13 00:54:57,7.128,26.778,232.893,6.52,0.86
2025-03-13 00:55:56,7.128,26.772,232.844,6.519,0.892
2025-03-13 00:56:57,7.128,26.768,232.822,6.52,0.891
2025-03-13 00:57:57,7.128,26.764,232.809,6.52,0.861
2025-03-13 00:58:57,7.128,26.759,232.776,6.519,0.862
2025-03-13 00:59:57,7.128,26.755,232.764,6.518,0.917
2025-03-13 01:00:57,7.127,26.422,231.412,6.494,0.898
2025-03-13 01:01:57,7.127,26.416,231.373,6.493,0.893
2025-03-13 01:02:57,7.127,26.41,231.359,6.494,0.852
2025-03-13 01:03:57,7.127,26.403,231.335,6.495,0.848
2025-03-13 01:04:57,7.127,26.397,231.311,6.493,0.837
2025-03-13 01:05:57,7.127,26.391,231.285,6.493,0.849
2025-03-13 01:06:57,7.127,26.384,231.264,6.494,0.828
2025-03-13 01:07:57,7.127,26.378,231.235,6.494,0.837
2025-03-13 01:08:57,7.127,26.372,231.213,6.495,0.865
2025-03-13 01:09:57,7.127,26.366,231.212,6.496,0.852
2025-03-13 01:10:57,7.128,26.359,231.163,6.496,0.908
2025-03-13 01:11:57,7.128,26.353,231.144,6.496,0.885
2025-03-13 01:12:57,7.128,26.346,231.105,6.497,0.893
2025-03-13 01:13:57,7.128,26.34,231.088,6.496,0.85
2025-03-13 01:14:57,7.128,26.334,231.041,6.498,0.871
2025-03-13 01:15:57,7.128,26.328,231.044,6.498,0.885
2025-03-13 01:16:57,7.128,26.321,231.007,6.498,0.865
2025-03-13 01:17:57,7.128,26.314,230.976,6.499,0.885
2025-03-13 01:18:57,7.128,26.307,230.956,6.499,0.868
2025-03-13 01:19:57,7.128,26.301,230.923,6.501,0.902
2025-03-13 01:20:57,7.128,26.295,230.898,6.501,0.872
2025-03-13 01:21:57,7.128,26.289,230.885,6.502,0.849
2025-03-13 01:22:57,7.128,26.281,230.84,6.501,0.871
2025-03-13 01:23:57,7.128,26.275,230.811,6.503,0.872
2025-03-13 01:24:57,7.128,26.268,230.784,6.502,0.855
2025-03-13 01:25:57,7.128,26.262,230.753,6.503,0.849
2025-03-13 01:26:57,7.128,26.255,230.721,6.503,0.865
2025-03-13 01:27:57,7.128,26.249,230.705,6.503,0.88
2025-03-13 01:28:57,7.128,26.241,230.666,6.505,0.874
2025-03-13 01:29:57,7.129,26.236,230.646,6.504,0.868
2025-03-13 01:30:57,7.128,26.229,230.609,6.504,0.844
2025-03-13 01:31:57,7.128,26.222,230.573,6.505,0.85
2025-03-13 01:32:57,7.129,26.215,230.551,6.505,0.832
2025-03-13 01:33:57,7.129,26.208,230.513,6.504,0.882
2025-03-13 01:34:57,7.129,26.201,230.494,6.504,0.899
2025-03-13 01:35:57,7.129,26.194,230.461,6.505,0.892
2025-03-13 01:36:57,7.129,26.188,230.438,6.505,0.867
2025-03-13 01:37:57,7.129,26.181,230.396,6.505,0.921
2025-03-13 01:38:57,7.129,26.174,230.378,6.503,0.838
2025-03-13 01:39:57,7.129,26.169,230.358,6.505,0.899
2025-03-13 01:40:57,7.129,26.161,230.316,6.504,0.858
2025-03-13 01:41:57,7.129,26.154,230.288,6.505,0.839
2025-03-13 01:42:57,7.129,26.147,230.246,6.504,0.892
2025-03-13 01:43:57,7.129,26.14,230.216,6.504,0.894
2025-03-13 01:44:57,7.129,26.135,230.196,6.504,0.888
2025-03-13 01:45:57,7.129,26.127,230.17,6.504,0.88
2025-03-13 01:46:57,7.129,26.12,230.125,6.503,0.873
2025-03-13 01:47:57,7.129,26.114,230.111,6.503,0.91
2025-03-13 01:48:57,7.129,26.106,230.075,6.505,0.832
2025-03-13 01:49:57,7.129,26.099,230.035,6.503,0.922
2025-03-13 01:50:57,7.129,26.092,230.001,6.504,0.89
2025-03-13 01:51:57,7.125,26.477,231.573,6.491,0.853
2025-03-13 01:52:57,7.126,26.471,231.556,6.491,0.889
2025-03-13 01:53:57,7.126,26.466,231.548,6.491,0.906
2025-03-13 01:54:57,7.126,26.458,231.517,6.491,0.881
2025-03-13 01:55:57,7.126,26.453,231.507,6.491,0.858
2025-03-13 01:56:57,7.126,26.448,231.497,6.49,0.915
2025-03-13 01:57:57,7.126,26.441,231.479,6.491,0.9
2025-03-13 01:58:57,7.126,26.435,231.464,6.491,0.865
2025-03-13 01:59:57,7.127,26.428,231.42,6.493,0.849
2025-03-13 02:00:57,7.129,26.021,229.676,6.501,0.927
2025-03-13 02:01:57,7.129,26.015,229.648,6.501,0.896
2025-03-13 02:02:57,7.129,26.008,229.635,6.498,0.863
2025-03-13 02:03:57,7.129,26.001,229.586,6.499,0.909
2025-03-13 02:04:57,7.129,25.994,229.572,6.5,0.895
2025-03-13 02:05:57,7.129,25.986,229.532,6.499,0.902
2025-03-13 02:06:57,7.129,25.978,229.488,6.499,0.879
2025-03-13 02:07:57,7.129,25.971,229.451,6.5,0.881
2025-03-13 02:08:57,7.129,25.964,229.421,6.498,0.935
2025-03-13 02:09:57,7.129,25.958,229.414,6.498,0.886
2025-03-13 02:10:57,7.129,25.95,229.368,6.498,0.92
2025-03-13 02:11:57,7.129,25.944,229.344,6.497,0.876
2025-03-13 02:12:57,7.129,25.936,229.313,6.496,0.876
2025-03-13 02:13:57,7.129,25.929,229.271,6.497,0.877
2025-03-13 02:14:57,7.129,25.922,229.244,6.496,0.859
2025-03-13 02:15:57,7.129,25.915,229.197,6.497,0.889
2025-03-13 02:16:57,7.129,25.908,229.193,6.494,0.903
2025-03-13 02:17:57,7.129,25.9,229.151,6.496,0.891
2025-03-13 02:18:57,7.129,25.894,229.13,6.493,0.87
2025-03-13 02:19:57,7.129,25.886,229.097,6.493,0.861
2025-03-13 02:20:57,7.13,25.879,229.03,6.495,0.912
2025-03-13 02:21:57,7.13,25.872,229.024,6.495,0.903
2025-03-13 02:22:57,7.129,25.864,228.998,6.493,0.874
2025-03-13 02:23:57,7.129,25.857,228.957,6.494,0.913
2025-03-13 02:24:57,7.129,25.85,228.923,6.491,0.889
2025-03-13 02:25:57,7.129,25.842,228.902,6.493,0.893
2025-03-13 02:26:57,7.129,25.835,228.851,6.491,0.882
2025-03-13 02:27:57,7.129,25.829,228.842,6.493,0.902
2025-03-13 02:28:57,7.129,25.821,228.807,6.489,0.89
2025-03-13 02:29:57,7.129,25.814,228.768,6.491,0.896
2025-03-13 02:30:57,7.129,25.806,228.728,6.49,0.893
2025-03-13 02:31:57,7.129,25.799,228.702,6.49,0.891
2025-03-13 02:32:57,7.13,25.791,228.664,6.492,0.91
2025-03-13 02:33:57,7.129,25.785,228.645,6.488,0.886
2025-03-13 02:34:57,7.13,25.777,228.61,6.49,0.893
2025-03-13 02:35:57,7.129,25.77,228.577,6.49,0.882
2025-03-13 02:36:57,7.13,25.762,228.543,6.489,0.908
2025-03-13 02:37:57,7.13,25.755,228.504,6.489,0.923
2025-03-13 02:38:57,7.13,25.748,228.484,6.491,0.884
2025-03-13 02:39:57,7.129,25.74,228.437,6.492,0.926
2025-03-13 02:40:57,7.13,25.734,228.409,6.488,0.921
2025-03-13 02:41:57,7.13,25.727,228.392,6.489,0.898
2025-03-13 02:42:57,7.13,25.719,228.362,6.49,0.898
2025-03-13 02:43:57,7.129,25.711,228.298,6.49,0.92
2025-03-13 02:44:57,7.13,25.704,228.286,6.492,0.907
2025-03-13 02:45:57,7.129,25.697,228.25,6.489,0.892
2025-03-13 02:46:57,7.13,25.689,228.227,6.49,0.849
2025-03-13 02:47:57,7.13,25.681,228.171,6.49,0.891
2025-03-13 02:48:57,7.13,25.674,228.145,6.492,0.899
2025-03-13 02:49:57,7.13,25.666,228.112,6.49,0.874
2025-03-13 02:50:57,7.13,25.659,228.074,6.49,0.908
2025-03-13 02:51:57,7.129,26.085,229.968,6.504,0.912
2025-03-13 02:52:57,7.129,26.078,229.938,6.503,0.894
2025-03-13 02:53:57,7.129,26.071,229.906,6.502,0.896
2025-03-13 02:54:57,7.129,26.064,229.894,6.503,0.899
2025-03-13 02:55:57,7.129,26.056,229.841,6.503,0.922
2025-03-13 02:56:57,7.129,26.05,229.804,6.503,0.845
2025-03-13 02:57:57,7.129,26.042,229.786,6.502,0.886
2025-03-13 02:58:57,7.129,26.035,229.752,6.503,0.918
2025-03-13 02:59:57,7.129,26.029,229.722,6.503,0.903
2025-03-13 03:00:57,7.13,25.584,227.754,6.494,0.89
2025-03-13 03:01:57,7.13,25.577,227.723,6.492,0.904
2025-03-13 03:02:57,7.13,25.569,227.683,6.494,0.928
2025-03-13 03:03:57,7.13,25.562,227.658,6.493,0.9
2025-03-13 03:04:57,7.13,25.554,227.615,6.493,0.876
2025-03-13 03:05:57,7.13,25.547,227.588,6.492,0.891
2025-03-13 03:06:57,7.13,25.539,227.553,6.493,0.865
2025-03-13 03:07:57,7.131,25.532,227.526,6.494,0.91
2025-03-13 03:08:57,7.131,25.524,227.484,6.495,0.909
2025-03-13 03:09:57,7.131,25.516,227.448,6.496,0.902
2025-03-13 03:10:57,7.13,25.509,227.422,6.495,0.915
2025-03-13 03:11:57,7.131,25.501,227.386,6.497,0.907
2025-03-13 03:12:57,7.131,25.494,227.363,6.496,0.898
2025-03-13 03:13:57,7.131,25.486,227.321,6.497,0.923
2025-03-13 03:14:57,7.131,25.478,227.289,6.494,0.888
2025-03-13 03:15:57,7.131,25.471,227.262,6.494,0.923
2025-03-13 03:16:57,7.131,25.463,227.223,6.499,0.911
2025-03-13 03:17:57,7.131,25.455,227.192,6.498,0.939
2025-03-13 03:18:57,7.131,25.449,227.161,6.495,0.869
2025-03-13 03:19:57,7.131,25.441,227.127,6.496,0.904
2025-03-13 03:20:57,7.131,25.433,227.104,6.499,0.891
2025-03-13 03:21:57,7.131,25.426,227.064,6.496,0.874
2025-03-13 03:22:57,7.131,25.418,227.027,6.5,0.895
2025-03-13 03:23:57,7.131,25.41,227.002,6.497,0.908
2025-03-13 03:24:57,7.131,25.402,226.963,6.499,0.902
2025-03-13 03:25:57,7.131,25.395,226.929,6.498,0.892
2025-03-13 03:26:57,7.131,25.388,226.902,6.499,0.92
2025-03-13 03:27:57,7.131,25.38,226.856,6.499,0.939
2025-03-13 03:28:57,7.131,25.372,226.836,6.499,0.908
2025-03-13 03:29:57,7.131,25.365,226.804,6.498,0.893
2025-03-13 03:30:57,7.131,25.358,226.773,6.501,0.901
2025-03-13 03:31:57,7.132,25.35,226.738,6.502,0.885
2025-03-13 03:32:57,7.132,25.342,226.696,6.5,0.916
2025-03-13 03:33:57,7.132,25.335,226.66,6.502,0.948
2025-03-13 03:34:57,7.132,25.328,226.643,6.499,0.905
2025-03-13 03:35:57,7.132,25.32,226.615,6.502,0.889
2025-03-13 03:36:57,7.132,25.312,226.576,6.503,0.912
2025-03-13 03:37:57,7.132,25.305,226.547,6.501,0.9
2025-03-13 03:38:57,7.132,25.298,226.517,6.504,0.926
2025-03-13 03:39:57,7.132,25.29,226.469,6.502,0.892
2025-03-13 03:40:57,7.132,25.282,226.45,6.502,0.919
2025-03-13 03:41:57,7.132,25.275,226.412,6.502,0.886
2025-03-13 03:42:57,7.132,25.268,226.388,6.503,0.908
2025-03-13 03:43:57,7.132,25.26,226.353,6.502,0.894
2025-03-13 03:44:57,7.132,25.253,226.32,6.502,0.898
2025-03-13 03:45:57,7.132,25.245,226.293,6.503,0.894
2025-03-13 03:46:57,7.132,25.238,226.261,6.503,0.915
2025-03-13 03:47:57,7.132,25.231,226.215,6.503,0.913
2025-03-13 03:48:57,7.132,25.223,226.198,6.504,0.913
2025-03-13 03:49:57,7.132,25.215,226.161,6.503,0.915
2025-03-13 03:50:57,7.132,25.208,226.126,6.504,0.893
2025-03-13 03:51:57,7.13,25.652,228.053,6.49,0.905
2025-03-13 03:52:57,7.13,25.645,228.018,6.493,0.888
2025-03-13 03:53:57,7.13,25.637,227.984,6.493,0.906
2025-03-13 03:54:57,7.13,25.63,227.963,6.49,0.903
2025-03-13 03:55:57,7.13,25.622,227.912,6.491,0.881
2025-03-13 03:56:57,7.13,25.615,227.898,6.492,0.85
2025-03-13 03:57:57,7.13,25.607,227.837,6.492,0.891
2025-03-13 03:58:57,7.13,25.599,227.81,6.493,0.903
2025-03-13 03:59:57,7.13,25.592,227.782,6.494,0.869
2025-03-13 04:00:57,7.132,25.134,225.81,6.504,0.894
2025-03-13 04:01:57,7.133,25.127,225.789,6.503,0.885
2025-03-13 04:02:57,7.132,25.119,225.741,6.502,0.915
2025-03-13 04:03:57,7.133,25.112,225.71,6.503,0.894
2025-03-13 04:04:57,7.133,25.105,225.689,6.503,0.886
2025-03-13 04:05:57,7.132,25.097,225.653,6.504,0.866
2025-03-13 04:06:57,7.132,25.09,225.622,6.503,0.911
2025-03-13 04:07:57,7.132,25.082,225.588,6.503,0.917
2025-03-13 04:08:57,7.132,25.075,225.555,6.503,0.966
2025-03-13 04:09:57,7.133,25.068,225.537,6.503,0.918
2025-03-13 04:10:57,7.132,25.06,225.503,6.502,0.918
2025-03-13 04:11:57,7.132,25.053,225.459,6.503,0.892
2025-03-13 04:12:57,7.133,25.045,225.423,6.504,0.903
2025-03-13 04:13:57,7.133,25.038,225.399,6.504,0.895
2025-03-13 04:14:57,7.133,25.03,225.358,6.504,0.92
2025-03-13 04:15:57,7.133,25.023,225.33,6.503,0.929
2025-03-13 04:16:57,7.133,25.016,225.301,6.505,0.944
2025-03-13 04:17:57,7.133,25.009,225.274,6.502,0.924
2025-03-13 04:18:57,7.133,25.001,225.237,6.503,0.919
2025-03-13 04:19:57,7.133,24.994,225.202,6.504,0.879
2025-03-13 04:20:57,7.133,24.986,225.174,6.504,0.88
2025-03-13 04:21:57,7.133,24.979,225.143,6.504,0.92
2025-03-13 04:22:57,7.133,24.972,225.111,6.504,0.923
2025-03-13 04:23:57,7.133,24.965,225.077,6.502,0.909
2025-03-13 04:24:57,7.133,24.957,225.059,6.501,0.91
2025-03-13 04:25:57,7.133,24.95,225.016,6.503,0.91
2025-03-13 04:26:57,7.133,24.943,224.988,6.503,0.915
2025-03-13 04:27:57,7.133,24.935,224.949,6.504,0.893
2025-03-13 04:28:57,7.133,24.928,224.912,6.504,0.909
2025-03-13 04:29:57,7.133,24.921,224.902,6.504,0.92
2025-03-13 04:30:57,7.133,24.913,224.861,6.503,0.891
2025-03-13 04:31:57,7.133,24.906,224.828,6.505,0.891
2025-03-13 04:32:57,7.133,24.899,224.802,6.504,0.929
2025-03-13 04:33:57,7.133,24.891,224.761,6.503,0.915
2025-03-13 04:34:57,7.133,24.884,224.726,6.503,0.905
2025-03-13 04:35:57,7.133,24.877,224.708,6.505,0.893
2025-03-13 04:36:57,7.133,24.87,224.685,6.505,0.865
2025-03-13 04:37:58,7.133,24.862,224.65,6.504,0.963
2025-03-13 04:38:57,7.133,24.855,224.617,6.505,0.919
2025-03-13 04:39:57,7.133,24.848,224.592,6.505,0.884
2025-03-13 04:40:58,7.133,24.841,224.561,6.503,0.954
2025-03-13 04:41:57,7.133,24.834,224.526,6.506,0.916
2025-03-13 04:42:57,7.133,24.827,224.493,6.504,0.872
2025-03-13 04:43:57,7.133,24.819,224.463,6.506,0.902
2025-03-13 04:44:57,7.133,24.812,224.42,6.504,0.942
2025-03-13 04:45:57,7.133,24.805,224.399,6.503,0.913
2025-03-13 04:46:57,7.133,24.798,224.367,6.505,0.902
2025-03-13 04:47:57,7.133,24.791,224.353,6.504,0.93
2025-03-13 04:48:57,7.133,24.783,224.31,6.505,0.914
2025-03-13 04:49:57,7.133,24.776,224.281,6.505,0.893
2025-03-13 04:50:57,7.133,24.769,224.245,6.507,0.935
2025-03-13 04:51:57,7.132,25.201,226.084,6.504,0.873
2025-03-13 04:52:57,7.132,25.194,226.069,6.504,0.905
2025-03-13 04:53:57,7.132,25.187,226.038,6.504,0.937
2025-03-13 04:54:57,7.132,25.179,225.993,6.503,0.894
2025-03-13 04:55:57,7.132,25.171,225.962,6.502,0.906
2025-03-13 04:56:57,7.132,25.164,225.942,6.503,0.955
2025-03-13 04:57:57,7.132,25.157,225.914,6.503,0.933
2025-03-13 04:58:57,7.132,25.149,225.874,6.504,0.925
2025-03-13 04:59:57,7.132,25.141,225.836,6.503,0.882
2025-03-13 05:00:57,7.133,24.698,223.943,6.506,0.904
2025-03-13 05:01:57,7.134,24.69,223.909,6.505,0.935
2025-03-13 05:02:57,7.134,24.683,223.872,6.506,0.921
2025-03-13 05:03:57,7.134,24.676,223.844,6.506,0.925
2025-03-13 05:04:57,7.134,24.669,223.825,6.506,0.924
2025-03-13 05:05:57,7.133,24.662,223.783,6.506,0.905
2025-03-13 05:06:57,7.134,24.655,223.759,6.505,0.922
2025-03-13 05:07:57,7.134,24.648,223.713,6.504,0.923
2025-03-13 05:08:57,7.133,24.641,223.695,6.505,0.897
2025-03-13 05:09:57,7.134,24.634,223.666,6.505,0.924
2025-03-13 05:10:57,7.134,24.627,223.637,6.504,0.907
2025-03-13 05:11:57,7.134,24.62,223.608,6.505,0.889
2025-03-13 05:12:57,7.134,24.613,223.587,6.505,0.927
2025-03-13 05:13:57,7.134,24.606,223.53,6.505,0.902
2025-03-13 05:14:57,7.134,24.599,223.513,6.505,0.932
2025-03-13 05:15:57,7.134,24.592,223.479,6.505,0.918
2025-03-13 05:16:57,7.134,24.585,223.455,6.506,0.933
2025-03-13 05:17:57,7.134,24.578,223.416,6.505,0.947
2025-03-13 05:18:57,7.134,24.571,223.396,6.506,0.939
2025-03-13 05:19:57,7.134,24.565,223.368,6.505,0.917
2025-03-13 05:20:57,7.134,24.558,223.332,6.505,0.934
2025-03-13 05:21:57,7.134,24.551,223.308,6.506,0.918
2025-03-13 05:22:57,7.134,24.544,223.281,6.505,0.936
2025-03-13 05:23:57,7.134,24.536,223.251,6.505,0.925
2025-03-13 05:24:57,7.134,24.529,223.211,6.507,0.93
2025-03-13 05:25:57,7.134,24.522,223.192,6.506,0.923
2025-03-13 05:26:57,7.134,24.515,223.151,6.507,0.92
2025-03-13 05:27:57,7.134,24.509,223.131,6.507,0.942
2025-03-13 05:28:57,7.134,24.502,223.097,6.506,0.896
2025-03-13 05:29:57,7.134,24.495,223.074,6.506,0.912
2025-03-13 05:30:57,7.134,24.488,223.033,6.506,0.925
2025-03-13 05:31:58,7.134,24.481,223.021,6.507,0.881
2025-03-13 05:32:57,7.134,24.474,222.979,6.506,0.903
2025-03-13 05:33:57,7.134,24.467,222.958,6.506,0.93
2025-03-13 05:34:58,7.134,24.46,222.939,6.507,0.919
2025-03-13 05:35:57,7.134,24.453,222.9,6.507,0.908
2025-03-13 05:36:57,7.134,24.447,222.873,6.507,0.914
2025-03-13 05:37:58,7.134,24.44,222.847,6.505,0.933
2025-03-13 05:38:57,7.134,24.433,222.833,6.506,0.891
2025-03-13 05:39:57,7.134,24.426,222.787,6.507,0.912
2025-03-13 05:40:58,7.135,24.419,222.756,6.507,0.931
2025-03-13 05:41:57,7.135,24.413,222.742,6.506,0.921
2025-03-13 05:42:57,7.135,24.406,222.706,6.507,0.941
2025-03-13 05:43:58,7.135,24.399,222.684,6.507,0.888
2025-03-13 05:44:57,7.135,24.392,222.645,6.505,0.906
2025-03-13 05:45:57,7.135,24.385,222.617,6.507,0.911
2025-03-13 05:46:58,7.135,24.378,222.587,6.505,0.906
2025-03-13 05:47:57,7.135,24.371,222.556,6.508,0.899
2025-03-13 05:48:57,7.135,24.365,222.54,6.507,0.918
2025-03-13 05:49:58,7.135,24.358,222.496,6.506,0.9
2025-03-13 05:50:57,7.135,24.351,222.474,6.506,0.93
2025-03-13 05:51:57,7.133,24.762,224.215,6.505,0.924
2025-03-13 05:52:57,7.133,24.755,224.187,6.505,0.918
2025-03-13 05:53:57,7.133,24.748,224.155,6.505,0.912
2025-03-13 05:54:57,7.133,24.74,224.129,6.505,0.924
2025-03-13 05:55:57,7.133,24.733,224.096,6.505,0.949
2025-03-13 05:56:57,7.133,24.726,224.063,6.506,0.884
2025-03-13 05:57:57,7.134,24.719,224.029,6.505,0.886
2025-03-13 05:58:57,7.133,24.712,224.011,6.505,0.948
2025-03-13 05:59:57,7.133,24.705,223.964,6.506,0.902
2025-03-13 06:00:57,7.135,24.284,222.2,6.507,0.89
2025-03-13 06:01:58,7.135,24.277,222.166,6.508,0.929
2025-03-13 06:02:57,7.135,24.27,222.143,6.507,0.908
2025-03-13 06:03:57,7.135,24.264,222.115,6.507,0.916
2025-03-13 06:04:58,7.135,24.257,222.094,6.507,0.932
2025-03-13 06:05:57,7.135,24.25,222.056,6.507,0.893
2025-03-13 06:06:57,7.135,24.243,222.026,6.507,0.906
2025-03-13 06:07:58,7.135,24.237,221.985,6.508,0.926
2025-03-13 06:08:57,7.135,24.23,221.974,6.507,0.924
2025-03-13 06:09:57,7.135,24.224,221.94,6.507,0.931
2025-03-13 06:10:58,7.135,24.216,221.917,6.507,0.943
2025-03-13 06:11:57,7.135,24.211,221.888,6.508,0.919
2025-03-13 06:12:57,7.135,24.203,221.846,6.505,0.916
2025-03-13 06:13:58,7.135,24.197,221.837,6.506,0.935
2025-03-13 06:14:57,7.135,24.191,221.803,6.508,0.931
2025-03-13 06:15:57,7.135,24.184,221.78,6.507,0.927
2025-03-13 06:16:57,7.135,24.178,221.758,6.507,0.936
2025-03-13 06:17:57,7.136,24.171,221.714,6.508,0.918
2025-03-13 06:18:57,7.136,24.164,221.694,6.505,0.936
2025-03-13 06:19:58,7.136,24.158,221.668,6.507,0.92
2025-03-13 06:20:57,7.135,24.151,221.638,6.505,0.896
2025-03-13 06:21:57,7.136,24.145,221.606,6.507,0.879
2025-03-13 06:22:58,7.136,24.137,221.577,6.507,0.947
2025-03-13 06:23:57,7.136,24.131,221.541,6.506,0.884
2025-03-13 06:24:57,7.136,24.125,221.529,6.505,0.943
2025-03-13 06:25:58,7.136,24.118,221.486,6.507,0.922
2025-03-13 06:26:57,7.136,24.112,221.467,6.508,0.913
2025-03-13 06:27:57,7.136,24.105,221.43,6.507,0.897
2025-03-13 06:28:58,7.136,24.099,221.407,6.507,0.915
2025-03-13 06:29:57,7.136,24.092,221.376,6.507,0.905
2025-03-13 06:30:57,7.136,24.085,221.36,6.507,0.917
2025-03-13 06:31:58,7.136,24.08,221.331,6.506,0.922
2025-03-13 06:32:57,7.136,24.073,221.3,6.507,0.935
2025-03-13 06:33:57,7.136,24.066,221.274,6.507,0.984
2025-03-13 06:34:58,7.136,24.06,221.255,6.507,0.911
2025-03-13 06:35:57,7.136,24.054,221.234,6.507,0.924
2025-03-13 06:36:57,7.136,24.047,221.213,6.507,0.956
2025-03-13 06:37:58,7.136,24.04,221.166,6.506,0.927
2025-03-13 06:38:57,7.136,24.034,221.139,6.507,0.924
2025-03-13 06:39:57,7.136,24.027,221.116,6.507,0.926
2025-03-13 06:40:58,7.136,24.021,221.088,6.507,0.932
2025-03-13 06:41:57,7.136,24.014,221.049,6.506,0.959
2025-03-13 06:42:57,7.136,24.008,221.03,6.506,0.916
2025-03-13 06:43:58,7.136,24.001,221.006,6.506,0.955
2025-03-13 06:44:57,7.136,23.995,220.977,6.505,0.953
2025-03-13 06:45:57,7.136,23.989,220.954,6.506,0.942
2025-03-13 06:46:58,7.136,23.983,220.945,6.506,0.92
2025-03-13 06:47:57,7.136,23.977,220.924,6.506,0.9
